89328,21,16,16
89393,21,16,17
89458,21,16,16
89523,21,16,16
89588,21,16,17
89653,21,16,17
89718,21,16,17
89783,21,16,17
89848,21,16,17
89913,21,16,17
89978,21,16,16
90043,21,16,16
90108,21,15,17
90173,21,15,17
90238,21,16,16
90303,21,16,18
90368,21,16,18
90433,21,16,16
90498,21,16,17
90563,21,16,17
90628,21,16,16
90693,21,16,16
90758,21,16,17
90823,21,16,17
90888,21,16,17
90953,21,16,17
91018,21,16,17
91083,21,16,17
91148,21,16,17
91213,21,16,17
91278,21,16,16
91343,21,16,16
91408,21,16,16
91473,21,16,17
91538,21,15,17
91603,21,15,17
91668,21,16,18
91733,21,16,18
91798,21,16,16
91863,21,16,16
91928,21,16,16
91993,21,16,17
92058,21,16,16
92123,21,16,16
93194,22,16,18
93259,22,15,17
93324,22,17,17
93389,22,17,17
93454,22,16,18
93519,22,17,18
93584,22,17,18
93649,22,17,17
93714,22,17,17
93779,22,17,17
93844,22,17,18
93909,22,17,18
93974,22,17,18
94039,22,16,18
94104,22,16,18
94169,22,17,18
94234,22,17,17
94299,22,17,17
94364,22,17,17
94429,22,17,17
94494,22,17,17
94559,22,16,19
94624,22,16,19
94689,22,17,18
94754,22,17,18
94819,22,17,18
94884,22,16,17
94949,22,16,17
95014,22,17,17
95079,22,17,18
95144,22,17,18
95209,22,17,18
95274,22,17,18
95339,22,17,18
95404,22,17,17
95469,22,17,17
95534,22,16,18
95599,22,17,18
95664,22,17,18
95729,22,17,17
95794,22,17,19
95859,22,17,19
95924,22,17,17
95989,22,17,17
96054,22,16,17
96119,22,17,18
96184,22,17,18
96249,22,17,18
96314,22,17,18
96379,22,17,18
96444,22,17,18
96509,22,16,17
97580,23,16,17
97645,23,17,18
97710,23,17,18
97775,23,17,18
97840,23,17,18
97905,23,18,18
97970,23,17,19
98035,23,17,19
98100,23,18,19
98165,23,18,19
98230,23,18,18
98295,23,17,19
98360,23,17,19
98425,23,18,18
98490,23,18,19
98555,23,18,19
98620,23,17,18
98685,23,17,18
98750,23,18,20
98815,23,18,18
98880,23,18,18
98945,23,18,18
99010,23,17,18
99075,23,17,18
99140,23,18,19
99205,23,18,19
99270,23,18,19
99335,23,17,19
99400,23,17,19
99465,23,18,19
99530,23,18,18
99595,23,18,18
99660,23,17,18
99725,23,17,18
99790,23,18,19
99855,23,18,19
99920,23,18,19
99985,23,17,19
100050,23,18,18
100116,23,18,18
100182,23,18,19
100248,23,17,18
100314,23,17,18
100380,23,18,19
100446,23,18,19
100512,23,18,18
100578,23,17,19
100644,23,17,19
100710,23,18,18
100776,23,17,19
100842,23,17,19
100908,23,18,19
101980,24,18,19
102046,24,18,19
102112,24,18,19
102178,24,18,20
102244,24,19,19
102310,24,19,19
102376,24,18,19
102442,24,18,20
102508,24,18,20
102574,24,19,20
102640,24,19,19
102706,24,19,19
102772,24,18,19
102838,24,18,19
102904,24,19,20
102970,24,18,19
103036,24,18,19
103102,24,19,20
103168,24,18,20
103234,24,18,20
103300,24,19,19
103366,24,19,19
103432,24,19,19
103498,24,18,20
103564,24,18,20
103630,24,18,20
103696,24,19,20
103762,24,19,20
103828,24,19,19
103894,24,18,19
103960,24,18,19
104026,24,19,19
104092,24,18,20
104158,24,18,20
104224,24,19,20
104290,24,19,20
104356,24,18,21
104422,24,19,19
104488,24,19,19
104554,24,18,19
104620,24,19,20
104686,24,19,20
104752,24,18,20
104818,24,19,19
104884,24,19,19
104950,24,18,19
105016,24,18,19
105082,24,19,20
105148,24,18,20
105214,24,18,20
105280,24,19,20
106352,25,19,19
106418,25,19,20
106484,25,19,20
106550,25,19,20
106616,25,19,20
106682,25,20,20
106748,25,20,20
106814,25,19,21
106880,25,19,21
106946,25,19,21
107012,25,20,20
107078,25,20,20
107144,25,19,20
107210,25,20,21
107276,25,20,21
107342,25,19,21
107408,25,20,20
107474,25,20,20
107540,25,19,20
107606,25,19,20
107672,25,19,21
107738,25,20,21
107804,25,20,21
107870,25,19,20
107936,25,20,21
108002,25,20,21
108068,25,19,20
108134,25,19,20
108200,25,19,20
108266,25,20,21
108332,25,20,21
108398,25,19,20
108464,25,20,21
108530,25,20,21
108596,25,19,20
108662,25,19,20
108728,25,19,20
108794,25,20,21
108860,25,20,21
108926,25,19,20
108992,25,19,21
109058,25,19,21
109124,25,20,20
109190,25,19,21
109256,25,19,21
109322,25,20,20
109388,25,19,21
109454,25,19,21
109520,25,20,20
109586,25,20,20
109652,25,19,21
109718,25,19,20
110790,26,19,20
110856,26,20,21
110922,26,20,21
110988,26,20,21
111054,26,20,22
111120,26,20,22
111186,26,20,21
111252,26,21,22
111318,26,21,22
111384,26,20,21
111450,26,20,21
111516,26,20,22
111582,26,21,21
111648,26,21,21
111714,26,20,21
111780,26,20,22
111846,26,20,22
111912,26,20,21
111978,26,21,22
112044,26,21,22
112110,26,20,20
112176,26,20,20
112242,26,20,22
112308,26,20,22
112374,26,20,22
112440,26,21,21
112506,26,20,21
112572,26,20,21
112638,26,20,21
112704,26,20,22
112770,26,20,22
112836,26,21,22
112902,26,21,22
112968,26,20,21
113034,26,20,21
113100,26,20,21
113166,26,21,21
113232,26,20,22
113298,26,20,22
113364,26,20,22
113430,26,20,21
113496,26,20,21
113562,26,21,21
113628,26,21,21
113694,26,20,22
113760,26,20,21
113826,26,20,21
113892,26,20,22
113958,26,21,21
114024,26,21,21
114090,26,20,21
115162,27,20,22
115228,27,20,22
115294,27,20,22
115360,27,21,22
115426,27,21,22
115492,27,21,22
115558,27,21,22
115624,27,21,22
115690,27,21,22
115756,27,21,23
115822,27,21,22
115888,27,21,22
115954,27,22,22
116020,27,22,22
116086,27,21,22
116152,27,21,23
116218,27,21,23
116284,27,21,22
116350,27,21,22
116416,27,21,22
116482,27,21,22
116548,27,21,23
116614,27,21,23
116680,27,21,23
116746,27,21,23
116812,27,21,22
116878,27,21,22
116944,27,21,22
117010,27,22,22
117076,27,21,22
117142,27,21,22
117208,27,21,23
117274,27,21,22
117340,27,21,22
117406,27,21,22
117472,27,21,22
117538,27,22,23
117604,27,21,22
117670,27,21,22
117736,27,21,22
117802,27,21,23
117868,27,21,23
117934,27,21,22
118000,27,21,23
118066,27,21,23
118132,27,21,22
118198,27,21,22
118264,27,21,22
118330,27,21,22
118396,27,21,22
118462,27,22,22
119534,28,21,23
119600,28,21,22
119666,28,21,23
119732,28,21,23
119798,28,23,23
119864,28,22,24
119930,28,22,24
119996,28,22,23
120062,28,22,23
120128,28,21,23
120194,28,22,22
120260,28,22,22
120326,28,22,24
120392,28,22,24
120458,28,22,24
120524,28,22,22
120590,28,22,23
120656,28,22,23
120722,28,22,24
120788,28,22,24
120854,28,22,23
120920,28,22,24
120986,28,22,24
121052,28,22,23
121118,28,22,23
121184,28,22,23
121250,28,22,24
121316,28,22,23
121382,28,22,23
121448,28,23,23
121514,28,23,23
121580,28,21,23
121646,28,22,23
121712,28,22,23
121778,28,22,24
121844,28,22,23
121910,28,22,23
121976,28,22,23
122042,28,22,23
122108,28,22,23
122174,28,22,24
122240,28,22,24
122306,28,22,23
122372,28,22,23
122438,28,22,23
122504,28,22,23
122570,28,22,24
122636,28,22,24
122702,28,22,23
122768,28,22,23
122834,28,22,23
123906,29,22,23
123972,29,22,23
124038,29,23,24
124104,29,23,24
124170,29,22,23
124236,29,23,25
124302,29,23,25
124368,29,23,24
124434,29,23,24
124500,29,23,24
124566,29,23,24
124632,29,23,24
124698,29,23,24
124764,29,22,24
124830,29,22,24
124896,29,23,25
124962,29,23,24
125028,29,23,24
125094,29,23,24
125160,29,23,25
125226,29,23,25
125292,29,23,24
125358,29,23,24
125424,29,23,24
125490,29,23,24
125556,29,23,24
125622,29,22,24
125688,29,23,25
125754,29,23,25
125820,29,23,23
125886,29,23,24
125952,29,23,24
126018,29,23,25
126084,29,23,25
126150,29,22,24
126216,29,23,24
126282,29,23,24
126348,29,23,24
126414,29,23,24
126480,29,23,24
126546,29,23,25
126612,29,23,24
126678,29,23,24
126744,29,22,24
126810,29,22,24
126876,29,23,24
126942,29,23,24
127008,29,23,24
127074,29,23,25
127140,29,23,24
127206,29,23,24
128278,30,23,24
128344,30,24,25
128410,30,22,24
128476,30,22,24
128542,30,24,25
128608,30,24,25
128674,30,24,25
128740,30,24,25
128806,30,23,25
128872,30,23,25
128938,30,24,25
129004,30,24,26
129070,30,24,26
129136,30,24,25
129202,30,24,25
129268,30,24,25
129334,30,23,25
129400,30,23,25
129466,30,24,25
129532,30,23,25
129598,30,23,25
129664,30,24,25
129730,30,24,25
129796,30,24,25
129862,30,24,25
129928,30,24,25
129994,30,24,26
130060,30,23,24
130126,30,23,24
130192,30,24,25
130258,30,24,26
130324,30,24,26
130390,30,23,25
130456,30,24,25
130522,30,24,25
130588,30,24,25
130654,30,24,25
130720,30,23,25
130786,30,24,25
130852,30,24,25
130918,30,24,25
130984,30,24,25
131050,30,24,25
131116,30,24,26
131182,30,23,25
131248,30,23,25
131314,30,24,25
131380,30,24,25
131446,30,24,25
131512,30,23,25
131578,30,23,25
131644,30,24,25
132716,31,24,25
132782,31,24,26
132848,31,24,25
132914,31,24,25
132980,31,25,26
133046,31,25,26
133112,31,25,26
133178,31,24,26
133244,31,24,26
133310,31,25,26
133376,31,24,26
133442,31,24,26
133508,31,25,26
133574,31,25,26
133640,31,25,26
133706,31,24,27
133772,31,25,25
133838,31,25,25
133904,31,24,26
133970,31,24,26
134036,31,25,26
134102,31,24,26
134168,31,24,26
134234,31,25,26
134300,31,24,27
134366,31,24,27
134432,31,25,26
134498,31,25,26
134564,31,25,26
134630,31,24,25
134696,31,24,25
134762,31,25,27
134828,31,25,26
134894,31,25,26
134960,31,24,26
135026,31,25,26
135092,31,25,26
135158,31,24,26
135224,31,24,26
135290,31,25,26
135356,31,25,26
135422,31,25,26
135488,31,24,26
135554,31,25,26
135620,31,25,26
135686,31,25,26
135752,31,24,26
135818,31,24,26
135884,31,25,26
135950,31,25,26
136016,31,24,26
137088,32,25,26
137154,32,25,27
137220,32,25,26
137286,32,25,26
137352,32,25,27
137418,32,25,27
137484,32,25,27
137550,32,26,27
137616,32,26,27
137682,32,26,27
137748,32,25,27
137814,32,25,27
137880,32,25,27
137946,32,26,27
138012,32,26,27
138078,32,25,27
138144,32,26,27
138210,32,26,27
138276,32,25,27
138342,32,26,27
138408,32,26,27
138474,32,25,27
138540,32,25,27
138606,32,26,27
138672,32,25,27
138738,32,25,27
138804,32,26,27
138870,32,25,27
138936,32,25,27
139002,32,26,27
139068,32,25,27
139134,32,25,27
139200,32,25,27
139266,32,25,27
139332,32,26,27
139398,32,25,27
139464,32,25,27
139530,32,26,27
139596,32,25,27
139662,32,25,27
139728,32,26,26
139794,32,25,28
139860,32,25,28
139926,32,25,27
139992,32,25,27
140058,32,26,27
140124,32,25,26
140190,32,25,26
140256,32,26,28
140322,32,25,27
140388,32,25,27
141460,33,26,27
141526,33,25,27
141592,33,26,27
141658,33,26,27
141724,33,26,27
141790,33,27,29
141856,33,27,29
141922,33,26,27
141988,33,26,28
142054,33,26,28
142120,33,26,28
142186,33,27,28
142252,33,27,28
142318,33,26,28
142384,33,26,28
142450,33,26,28
142516,33,26,28
142582,33,26,28
142648,33,27,28
142714,33,26,28
142780,33,26,28
142846,33,27,28
142912,33,26,28
142978,33,26,28
143044,33,26,28
143110,33,26,28
143176,33,27,27
143242,33,26,29
143308,33,26,29
143374,33,26,27
143440,33,27,28
143506,33,27,28
143572,33,26,28
143638,33,26,28
143704,33,26,28
143770,33,27,28
143836,33,27,28
143902,33,26,27
143968,33,26,29
144034,33,26,29
144100,33,26,28
144166,33,27,27
144232,33,27,27
144298,33,26,28
144364,33,26,29
144430,33,26,29
144496,33,26,27
144562,33,26,27
144628,33,27,28
144694,33,26,28
144760,33,26,28
145832,34,26,28
145898,34,26,28
145964,34,27,28
146030,34,27,29
146096,34,27,29
146162,34,27,28
146228,34,27,30
146294,34,27,30
146360,34,28,28
146426,34,28,28
146492,34,27,29
146558,34,27,29
146624,34,27,29
146690,34,27,29
146756,34,27,29
146822,34,27,29
146888,34,28,29
146954,34,27,29
147020,34,27,29
147086,34,27,28
147152,34,27,28
147218,34,27,29
147284,34,27,29
147350,34,27,29
147416,34,28,29
147482,34,27,29
147548,34,27,29
147614,34,27,28
147680,34,27,30
147746,34,27,30
147812,34,27,28
147878,34,27,28
147944,34,27,29
148010,34,28,29
148076,34,28,29
148142,34,26,29
